category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,assignment_margin_core_candidate,assignment_margin_emerging_candidate,assignment_margin_multiyear_ratio,assignment_margin_yoy_ratio,equal_quarter_quota_core_candidate,equal_quarter_quota_emerging_candidate,equal_quarter_quota_multiyear_ratio,equal_quarter_quota_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status,core_followup,emerging_followup,potential_followup,review_display_name,review_reason
N0023,Nanoparticle / Nanotechnology / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,13,11973,0.0011044751697619,19,11985,0.001593788312219,14,9992,0.0014157391134544,8,7998,0.0010305528612997,13,7996,0.0016371574096531,13,19,0.6929873693352382,3,41,13.666666666666666,0.001346693428991,0.8201385304073262,0.674629796285691,-0.1241407368684557,2,1,3,46,0.0013713341984784,4,0,0.3333333333333333,35,119,33.0,1.0588235294117647,0.5210135712148939,0.0013730355665839,0.8044039037603412,0.4352806810087745,0.7665537356271743,0.9999999999869336,48.23,37.71,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,256,329,False,False,0.7914043872987945,0.8632881709223555,False,False,0.8214225205996927,0.6937277523920123,False,False,0.92116561008496,0.7197045201383596,False,False,1.0194801680229268,1.1130657482227226,False,False,0.8768331276769886,0.7037037037037037,False,False,未进入候选范围审阅,False,False,False,Nanoparticle / Nanotechnology / Chemical engineering,未进入候选范围审阅
N0024,Automotive engineering / Powertrain / Engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,5,11973,0.0004499713654585,34,11985,0.0028197793216183,24,9992,0.0023921109158367,13,7998,0.0016367604267701,19,7996,0.0023647829250545,5,34,0.1595768016343624,3,71,23.666666666666668,0.0022828835547417,0.1971065780047939,0.1595768016343624,-0.8353737675335116,0,0,3,63,0.0018872872009712,6,1,0.5,6,71,31.666666666666668,0.2142857142857142,0.2674298233352738,0.0023655913978494,0.1902151681256647,0.079906759176409,0.9999890011772664,0.9999999999869336,38.86,2.55,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,305,493,False,False,0.2592849170288471,0.2081052222869345,False,False,0.1974119799711348,0.1597472924187725,False,False,0.238327612069222,0.1669058345847933,False,False,0.1819960364989165,0.1598794850388315,False,False,0.1891703872991969,0.1489361702127659,False,False,未进入候选范围审阅,False,False,False,Automotive engineering / Powertrain / Engineering,未进入候选范围审阅
N0025,Hydrogen / Hydrogen production / Hydrogen storage,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,73,11973,0.0060132537020371,84,11985,0.0069064160196158,47,9992,0.0046377660613161,38,7998,0.0046677982541222,27,7996,0.0033349502789231,73,84,0.8706764383955556,3,169,56.333333333333336,0.005403993445018,1.11274259734359,0.8706764383955556,0.1298665927117142,2,4,3,204,0.005852478594323,12,3,1.0,145,370,117.66666666666669,1.2303370786516854,0.5930927503668258,0.0056079404466501,1.0722748858057385,0.8155008847706211,0.2875314792908581,0.8031605566783746,96.18,56.74,False,False,近期份额下降,2026Q2,True,False,,multiyear | recent_growth | quarters | peak | lower95 | qvalue,7,221,False,False,1.0518122863916366,0.8513395457192777,True,False,1.1201172537011292,0.8820450664145945,False,False,0.9901695648887308,0.7753630108641774,False,False,1.445781047810779,1.0606861836004768,False,False,1.197677206958287,0.9478260869565216,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Hydrogen / Hydrogen production / Hydrogen storage,制氢、储氢、甲醇排放和概念架构混合；需拆分具体路线。
N0026,Doping / Analytical Chemistry (journal) / Optoelectronics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,14,11973,0.0011862881452998,30,11985,0.0024928483857785,22,9992,0.0021968365553602,6,7998,0.0007880698351115,8,7996,0.0010308028134853,14,30,0.475876572385036,3,58,19.33333333333333,0.0018259182587501,0.6496940044358235,0.475876572385036,-0.3080945847693064,1,1,3,66,0.0019586576954795,6,1,0.5,44,185,53.0,0.8333333333333334,0.5334932587623619,0.0019354838709677,0.612915541738253,0.3448961657185943,0.9564474899944628,0.9999999999869336,63.65,22.29,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,165,402,False,False,0.4839578316108419,0.4245346534653464,False,False,0.6506662426501834,0.4763849957227479,False,False,0.6376477110685926,0.4671766183354264,False,False,0.3064899078236744,0.2546228835803614,False,False,0.8312536655241021,0.6216216216216216,False,False,未进入候选范围审阅,False,False,False,Doping / Analytical Chemistry (journal) / Optoelectronics,未进入候选范围审阅
N0027,Turbine / Marine engineering / Mechanical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,31,11973,0.0025771087294444,37,11985,0.0030649775234981,34,9992,0.003368482718219,28,7998,0.0034553831231813,30,7996,0.0036987630366238,31,37,0.8408246747934223,3,99,33.0,0.0032962811216328,0.7818231013524318,0.6967488059999759,-0.1338971439802465,1,3,3,102,0.0030035229903872,11,3,0.9166666666666666,51,169,56.333333333333336,0.9069767441860463,0.3410003148798763,0.0032919768403639,0.7828453401754745,0.524387033320315,0.88248508914419,0.9999999999869336,69.2,35.0,False,False,近期份额下降,2026Q2,False,False,annual_volume | current_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,134,348,False,False,0.7179615161424022,0.8135022325761988,False,False,0.7896420711289786,0.8647839105160702,False,False,0.7890277345004332,0.8147379672419757,False,False,0.7879508923628222,1.1413790263969097,False,False,0.7817222595047796,0.7818181818181817,False,False,未进入候选范围审阅,False,False,False,Turbine / Marine engineering / Mechanical engineering,未进入候选范围审阅
N0028,Electrolyte / Fast ion conductor / Ionic conductivity,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,58,11973,0.0047860590689683,57,11985,0.0046996322026971,44,9992,0.0043448545206014,36,7998,0.004425315227934,35,7996,0.0043051176327916,58,57,1.0183901340665673,3,137,45.66666666666666,0.0044899339837442,1.0659531044991384,1.0183901340665673,0.0483575276554244,3,4,3,159,0.0046101819307556,12,3,1.0,138,315,101.66666666666669,1.353896103896104,0.5818407597734527,0.0045492142266335,1.05206280261504,0.7747613241566853,0.3548511829684191,0.8654906901668759,93.46,59.53999999999999,False,False,平稳或增长证据不足,2026Q2,False,False,annual_volume,multiyear | recent_growth | peak | lower95 | qvalue,16,208,False,False,0.8905903562930412,0.8427183857626269,False,False,1.0676749218491253,1.0194781752543487,False,False,0.959174005116506,0.9479603226417876,False,False,2.0730898486549907,1.5239744017248231,False,False,1.0170483123337033,0.9753086419753086,False,False,未进入候选范围审阅,False,False,False,Electrolyte / Fast ion conductor / Ionic conductivity,未进入候选范围审阅
N0029,Power (physics) / Electric power system / Power flow,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,32,11973,0.0026589217049824,27,11985,0.0022476501838986,17,9992,0.0017086506541691,18,7998,0.0022429679922405,16,7996,0.0020009701673538,32,27,1.1829784385621742,3,62,20.666666666666668,0.0020664229434361,1.2867267629931982,1.1829784385621742,0.2211083493257279,3,4,3,76,0.0022050741810167,9,1,0.75,48,106,29.33333333333333,1.6153846153846154,0.2790610792359781,0.0020678246484698,1.2858545365294938,0.8416004396722976,0.1185854943080971,0.534168893279717,55.83,73.29999999999998,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | current_volume,lower95 | qvalue,204,125,False,False,1.3275685093818637,1.3157065706570656,False,False,1.2888020880644435,1.184242324790405,False,False,1.4965756562961403,1.3073702265045657,False,False,1.1616225209576028,1.1175812279315371,False,False,1.483328742426633,1.3636363636363638,False,False,未进入候选范围审阅,False,False,False,Power (physics) / Electric power system / Power flow,未进入候选范围审阅
N0030,Composite number / Composite material / Epoxy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,17,11973,0.0014317270719136,38,11985,0.0031467102574581,11,9992,0.0011228275727396,8,7998,0.0010305528612997,7,7996,0.0009095318942517,17,38,0.4549917071392977,3,57,19.0,0.0017666968971658,0.8103976829361063,0.4549917071392977,0.1215156679027482,0,2,3,66,0.0019004216340371,7,1,0.5833333333333334,55,155,40.66666666666666,1.344,0.5241697485911082,0.0019023986765922,0.752590447801543,0.4407256873265614,0.8558387331639281,0.9999999999869336,63.22,37.96,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | peak | lower95 | qvalue,166,327,False,False,0.5840956722901244,0.3216171617161716,False,False,0.811538076343533,0.4554778172270788,False,False,0.8409015467253231,0.4861853696291996,False,False,0.8614382794682968,0.5385802007529302,False,False,0.9774601831224528,0.5272727272727272,False,False,未进入候选范围审阅,False,False,False,Composite number / Composite material / Epoxy,未进入候选范围审阅
N0031,Anode / Electrode / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,65,11973,0.0053587498977337,59,11985,0.004863097670617,59,9992,0.0058094122241749,57,7998,0.0069713870029097,56,7996,0.0068518069366965,65,59,1.1019210924163498,3,175,58.333333333333336,0.0058812989659006,0.9111507387744548,0.7686777244610126,-0.0403743398325726,2,4,3,183,0.0053437532641752,12,3,1.0,145,310,109.66666666666669,1.319277108433735,0.518847728492635,0.0058064516129032,0.9228958157208178,0.694867328085399,0.6921570184135905,0.9999999999869336,90.62,51.03,False,False,历史峰值以下的恢复或波动,2026Q2,True,False,,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,23,251,False,False,1.1371470207498464,1.115217950366465,True,False,0.9169348881105684,1.1219547600414026,False,False,0.9193136799678684,1.185506547762513,False,False,0.7514729681326004,1.0498490322993226,False,False,0.7863044166553447,0.9101123595505618,False,False,有样本依据的条件性跟踪方向,True,False,False,电池负极与界面稳定性,五篇样本为钠离子、锌、硅基、SiOC和金属锂负极；摘要明确储能与界面任务，仍跨多种电池路线。
N0032,Cathode / Electrolyte / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,79,11973,0.0065041315552646,48,11985,0.0039640375970576,53,9992,0.0052235891427455,45,7998,0.0055164888457807,55,7996,0.006730536017463,79,48,1.6407845273951172,3,146,48.66666666666666,0.0049013718618613,1.3270022635651813,0.9663616000849086,0.1096264290017789,3,4,3,180,0.0052305860983559,12,3,1.0,170,333,110.0,1.5405405405405406,0.5589845260643234,0.0048469809760132,1.3418933532960715,1.021276290379543,0.0143500777148176,0.1304584431909181,93.46,75.88,False,False,历史峰值以下的恢复或波动,2026Q2,True,False,,peak | lower95 | qvalue,16,111,False,False,1.302103172874959,1.645923121723937,False,False,1.336670629967603,1.6771172680634965,False,False,1.2118110882789026,1.5664157203011355,False,False,1.7066951785985471,2.201296358046967,False,True,1.5849321568525208,2.12280701754386,False,False,有样本依据的条件性跟踪方向,True,False,False,电池正极材料与循环性能,样本为锌离子、钠离子、富锂锰基、磷酸锰铁锂和锌溴正极；三篇摘要、两篇题名支持这一范围。
N0033,Membrane / Permeation / Ion exchange,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,67,11973,0.0055223758488096,75,11985,0.0061708214139762,62,9992,0.0061023237648896,36,7998,0.004425315227934,41,7996,0.005032743148193,67,75,0.8949174637110691,3,173,57.66666666666666,0.0055661534689333,0.9921350317830698,0.8949174637110691,-0.0499307343093193,1,4,3,204,0.0059318403425585,12,3,1.0,122,360,126.66666666666669,0.9634464751958224,0.5687797522360502,0.0057402812241521,0.9620392508949324,0.7262462501672956,0.5852300643162689,0.9999999999869336,94.72,44.35000000000001,False,False,近期份额下降,2026Q2,True,False,,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,9,290,False,False,1.063912498454877,0.7504400440044005,True,False,0.993708501791224,0.8958735875261087,True,False,1.0158457240528975,0.9132053239066976,False,False,0.9174475101509844,0.914384641034894,False,False,1.0835338111922668,0.9223300970873788,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Membrane / Permeation / Ion exchange,膜分离含水处理、药物降解、石油分馏及锂提取；能源范围未统一。
N0034,Battery (electricity) / Lithium-ion battery / Battery pack,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,92,11973,0.0075677002372576,76,11985,0.0062525541479362,70,9992,0.0068834212067955,44,7998,0.0053952473326867,46,7996,0.0056390977443609,92,76,1.2103374170306809,3,190,63.333333333333336,0.0061770742291395,1.225126970558009,1.099409728085002,0.0473867124726945,4,4,3,238,0.0069012251973298,12,3,1.0,176,363,99.33333333333331,1.7641196013289038,0.5084251574382145,0.0063027295285359,1.2007020455176474,0.9366161299252832,0.0638997847991044,0.3435472301027121,92.12000000000002,70.74999999999999,False,False,平稳或增长证据不足,2026Q2,True,False,,multiyear | lower95 | qvalue,19,138,False,False,1.2556975944585116,1.4416016307513104,True,False,1.213839775439609,1.1985318249387054,True,False,1.162189701559908,1.1590375308094645,False,False,1.391168728947597,1.4651251169951942,True,False,1.3531575672053269,1.3364485981308412,False,False,范围过宽或样本混杂，暂缓认定,False,False,False,Battery (electricity) / Lithium-ion battery / Battery pack,电池电解质、运输安全、氢汽车与充电市场混合；范围过宽。
N0035,Adsorption / Chemical engineering / Physical chemistry,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,57,11973,0.0047042460934304,40,11985,0.003310175725378,25,9992,0.0024897480960749,38,7998,0.0046677982541222,24,7996,0.0029711375212224,57,40,1.4211469371141028,3,103,34.333333333333336,0.0034892406918584,1.3482148435351675,1.0078083578860804,0.3181419929420785,3,4,3,122,0.0035013899716278,11,2,0.9166666666666666,134,251,72.0,1.8493150684931507,0.5377301545473933,0.003424317617866,1.373776214240912,0.995197238776305,0.0234333557458352,0.1889786753696394,85.87,80.42,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years,peak | lower95 | qvalue,44,84,False,False,1.5322191527721316,1.5296425984061823,False,False,1.3504603403223376,1.42266528096853,False,False,1.4136583159179446,1.6045153840342754,False,False,1.725465211799036,1.8749503245462973,False,False,1.2903341196751297,1.2222222222222223,False,False,未进入候选范围审阅,False,False,False,Adsorption / Chemical engineering / Physical chemistry,未进入候选范围审阅
N0036,Microstructure / Composite material / Metallurgy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,4,11973,0.0003681583899206,17,11985,0.0014303228442991,9,9992,0.0009275532122632,5,7998,0.0006668283220174,8,7996,0.0010308028134853,4,17,0.2573953086102313,3,31,10.333333333333334,0.0010082347928599,0.3651514434215555,0.2573953086102313,-0.462018455792494,0,0,3,30,0.0009086781488276,3,0,0.25,8,63,21.0,0.4090909090909091,0.4211363833174687,0.0010421836228287,0.3532567408048059,0.1315580169033079,0.9875458324088952,0.9999999999869336,24.58,7.249999999999999,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,396,476,False,False,0.1641202715428311,0.1157821782178217,False,False,0.3656994718464196,0.2576703080313188,False,False,0.3981189955451312,0.2689804772234273,False,False,0.2838959529139821,0.1693304890805359,False,False,0.1697969497959864,0.1111111111111111,False,False,未进入候选范围审阅,False,False,False,Microstructure / Composite material / Metallurgy,未进入候选范围审阅
N0037,Biogas / Anaerobic digestion / Methane,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,71,11973,0.0058496277509613,56,11985,0.0046178994687372,52,9992,0.0051259519625073,56,7998,0.0068501454898157,54,7996,0.0066092650982294,71,56,1.26672912447808,3,164,54.66666666666666,0.00553133230702,1.0575440827406537,0.8539421184058199,0.0660308851738085,3,4,3,179,0.0051978263940686,12,3,1.0,153,327,110.33333333333331,1.383233532934132,0.439286689738291,0.0054425144747725,1.0748024241507923,0.814240621637639,0.2848281684853046,0.8031605566783746,85.89,62.96999999999999,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | peak | lower95 | qvalue,43,189,False,False,1.2126715344628944,1.5975409836065573,False,False,1.044510941027346,1.2503470699454853,False,False,1.0619247628229946,1.2926731672388012,False,False,0.9250417119510684,1.2411366617221695,False,False,1.0140970529120463,1.2025316455696202,False,False,未进入候选范围审阅,False,False,False,Biogas / Anaerobic digestion / Methane,未进入候选范围审阅
