category_id,name,domain,status,analysis_scope,admissible_pool,direct_energy,year0_papers,year0_denominator,year0_share,year1_papers,year1_denominator,year1_share,year2_papers,year2_denominator,year2_share,year3_papers,year3_denominator,year3_share,year4_papers,year4_denominator,year4_share,recent_papers,previous_papers,share_growth_ratio,baseline_years_used,baseline_papers,baseline_annual_mean_papers,baseline_mean_share,multiyear_share_ratio,historical_peak_ratio,three_year_log_share_slope,growing_quarters,active_quarters,core_years,core_papers,core_mean_annual_share,core_active_quarters,core_active_years,core_persistence,recent_institutions,core_institutions,baseline_mean_institutions,institution_expansion,citation_cohort_percentile,pooled_baseline_share,pooled_share_ratio,share_ratio_lower95,growth_count_pvalue,growth_count_qvalue,core_score,emerging_score,core_eligible,emerging_eligible,trajectory,end_quarter,core_numeric_candidate,emerging_numeric_candidate,core_failed_gates,emerging_failed_gates,core_rank,emerging_rank,abstract_available_core_candidate,abstract_available_emerging_candidate,abstract_available_multiyear_ratio,abstract_available_yoy_ratio,title_year_dedup_core_candidate,title_year_dedup_emerging_candidate,title_year_dedup_multiyear_ratio,title_year_dedup_yoy_ratio,exclude_jan1_core_candidate,exclude_jan1_emerging_candidate,exclude_jan1_multiyear_ratio,exclude_jan1_yoy_ratio,core_robust_candidate,emerging_robust_candidate,scope_review_status
N0028,Electrolyte / Fast ion conductor / Ionic conductivity,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,21,11974,0.0017588350785340313,24,11985,0.0020024519820187985,11,9992,0.0011228275727396993,7,7998,0.0009093113482056256,11,7996,0.0013946155711860296,21,24,0.8783407014638316,3,42,14.0,0.0013448636343213743,1.3078166690272277,0.8783407014638316,0.22440079019030312,2,2,3,56,0.0016280382110975095,6,0,0.5,48,121,33.333333333333336,1.4271844660194173,0.5641873816607726,0.0014061207609594706,1.250842123498614,0.7446043879836483,0.19980430038373287,0.6889803461508031,55.980000000000004,66.22,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | recent_growth | quarters | peak | lower95 | qvalue,212,163,False,False,1.1411586641437235,0.9647320876129192,False,False,1.3097583525779162,0.879278908216006,False,False,1.0644823127607825,0.6505130690297073,False,False,待主题与代表文献审阅
N0029,Power (physics) / Electric power system / Power flow,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,15,11974,0.001267997382198953,18,11985,0.0015120555782590927,13,9992,0.0013181019332161687,9,7998,0.0011517943743937925,9,7996,0.001152073732718894,15,18,0.8385917822272535,3,40,13.333333333333334,0.0013273172952896846,0.9553084154774121,0.8385917822272535,-0.019376990451494436,2,1,3,46,0.0013660516312247381,5,0,0.4166666666666667,23,65,17.666666666666668,1.2857142857142856,0.25776753667323943,0.0013399503722084367,0.9463017500484778,0.52697657241479,0.5827466073487044,0.999999583780761,27.57,49.41,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,389,257,False,False,0.8777014031098945,0.9647320876129193,False,False,0.9568214186812298,0.8394875308485942,False,False,1.078398993367331,0.850225646395891,False,False,待主题与代表文献审阅
N0030,Composite number / Composite material / Epoxy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,16,11974,0.0013498036649214659,38,11985,0.003146710257458112,15,9992,0.0015133762936926382,8,7998,0.001030552861299709,9,7996,0.001152073732718894,16,38,0.4289570867614061,3,61,20.333333333333332,0.0018968798041501533,0.7115915631387143,0.4289570867614061,-0.05719198120123625,1,1,3,69,0.0020032967386907387,6,1,0.5,44,157,45.0,0.9782608695652174,0.5745752747285903,0.002034739454094293,0.6633791182479887,0.38526884264964456,0.9344912381863018,0.999999583780761,64.00999999999999,29.850000000000005,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,169,368,False,False,0.7087998742768505,0.42627696894524336,False,False,0.7126116605176598,0.42941528075665414,False,False,0.7627871888501774,0.47169040208745955,False,False,待主题与代表文献审阅
N0031,Anode / Electrode / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,16,11974,0.0013498036649214659,20,11985,0.0016755210461789948,18,9992,0.0018062878344073422,21,7998,0.0026066925315227935,11,7996,0.0013946155711860296,16,20,0.8056023336738602,3,59,19.666666666666668,0.0020295004707030434,0.6650915751962736,0.5178223548033605,-0.14565733528077507,2,1,3,54,0.0016105375151692677,5,0,0.4166666666666667,41,113,43.0,0.9545454545454546,0.5513741250280828,0.001968569065343259,0.6856775760042236,0.3974518187692323,0.9168168943505821,0.999999583780761,51.51000000000001,34.449999999999996,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,245,345,False,False,0.7181602366257689,0.8728528411735935,False,False,0.675287077760843,0.8478199132887786,False,False,0.7459829266943899,0.9264883104362497,False,False,待主题与代表文献审阅
N0032,Cathode / Electrolyte / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,31,11974,0.0025768979057591624,14,11985,0.0011851246424192888,17,9992,0.0017086506541691077,14,7998,0.0017580019398642096,10,7996,0.0012733446519524619,31,14,2.1743686811698866,3,45,15.0,0.0015505924121508687,1.6618796052179035,1.4658106156345911,0.2054411727591563,4,4,3,62,0.0018235577341158531,7,1,0.5833333333333334,79,149,37.0,2.1052631578947367,0.5643019479813032,0.0015053763440860215,1.7117964659685865,1.0868088774636404,0.008993731708009498,0.10220149668192612,64.77000000000001,90.61,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,qvalue,162,27,False,False,2.091317854190339,2.636934372808646,False,False,1.6646958127050289,2.1766912507320053,False,False,1.6161440880228308,2.0090517125947347,False,False,待主题与代表文献审阅
N0033,Membrane / Permeation / Ion exchange,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,59,11974,0.004867473821989529,66,11985,0.005435226808336739,53,9992,0.005223589142745557,30,7998,0.0036978661493695443,27,7996,0.0033349502789231144,59,66,0.8955419881510058,3,149,49.666666666666664,0.004785560700150613,1.0171167240311754,0.8955419881510058,-0.03530483036709109,1,4,3,178,0.005175429924357275,12,3,1.0,115,321,101.66666666666667,1.12987012987013,0.5588282082919952,0.004946236559139785,0.9840762292283177,0.7287047425159877,0.5228230609081908,0.999999583780761,93.83,47.63,False,False,近期份额下降,2026Q2,False,False,annual_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,11,270,False,False,1.0139571787732058,0.7130628473660707,False,False,1.01872118515007,0.8964985685972252,False,False,1.0595081632077719,0.951956993303782,False,False,待主题与代表文献审阅
N0034,Battery (electricity) / Lithium-ion battery / Battery pack,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,31,11974,0.0025768979057591624,30,11985,0.0024928483857785044,26,9992,0.00258738527631322,17,7998,0.00212172647914646,13,7996,0.001637157409653165,31,30,1.0337162582610935,3,73,24.333333333333332,0.002400653380412728,1.0734152321965504,0.9959467302183148,-0.002030753272197483,2,4,3,87,0.002552377189283629,11,2,0.9166666666666666,45,138,45.333333333333336,0.9928057553956834,0.47185734669825985,0.0024317617866004963,1.0596835265519822,0.6980747766334044,0.3875676241088448,0.9514093523889203,71.39999999999999,54.12000000000001,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | current_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,114,233,False,False,1.0169152895640794,1.140137921724359,False,False,1.0751427823049362,1.0348204306758715,False,False,0.8609926290007842,0.8428054953000723,False,False,待主题与代表文献审阅
N0035,Adsorption / Chemical engineering / Physical chemistry,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,19,11974,0.0015952225130890052,13,11985,0.001103391908459338,9,9992,0.0009275532122632298,9,7998,0.0011517943743937925,6,7996,0.0007882609750181907,19,13,1.4457442553810356,3,31,10.333333333333334,0.0010609131650387866,1.5036315559630975,1.3849889776798014,0.2711091737897,3,1,3,41,0.0012087225446038576,2,0,0.16666666666666666,48,94,24.0,1.96,0.5442161753391953,0.0010421836228287841,1.5306539827973074,0.8701662796422908,0.06925318069043539,0.38473989272464104,38.75000000000001,82.66,False,False,多年背景上持续抬升,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | lower95 | qvalue,326,70,False,False,1.29623669730664,1.221993977643031,False,False,1.5060737465509444,1.4472885388465009,False,False,1.7632129779186276,1.6723568801282656,False,False,待主题与代表文献审阅
N0036,Microstructure / Composite material / Metallurgy,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,6,11974,0.0005317408376963351,26,11985,0.0021659174499387003,12,9992,0.001220464752977934,6,7998,0.0007880698351115422,13,7996,0.001637157409653165,6,26,0.2455037414797985,3,44,14.666666666666666,0.001391484012676059,0.3821393798651755,0.2455037414797985,-0.41541539339523537,0,1,3,44,0.0013060410135376564,6,0,0.5,15,95,31.0,0.5,0.48277488820553854,0.0014722911497105045,0.36116554650273547,0.1585908534671405,0.9952270858701063,0.999999583780761,38.09,7.449999999999999,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | persistence | current_volume | current_share,volume | multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,330,474,False,False,0.22862159335615037,0.14617152842619988,False,False,0.3826973230054297,0.2457659782946888,False,False,0.4135084311040046,0.26166128056428645,False,False,待主题与代表文献审阅
N0037,Biogas / Anaerobic digestion / Methane,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,65,11974,0.005358311518324607,54,11985,0.004454434000817327,50,9992,0.004930677602030854,52,7998,0.006365179437439379,49,7996,0.006002910502061606,65,54,1.20291635645324,3,156,52.0,0.005250097013429187,1.0206119057645258,0.8418162552979307,0.04158624348804274,3,4,3,169,0.004914474373724263,12,3,1.0,134,316,107.33333333333333,1.2461538461538462,0.44262511148025246,0.005177832919768404,1.0348560104879312,0.7755543572575923,0.3873106018795548,0.9514093523889203,86.35000000000001,61.019999999999996,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume,multiyear | peak | lower95 | qvalue,39,201,False,False,1.2271500699111069,1.6312742572363907,False,False,1.0067186290679233,1.1858165092454394,False,False,1.0226197526715806,1.2253555073511688,False,False,待主题与代表文献审阅
N0038,Energy (signal processing) / Statistics / Mathematics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,94,11974,0.007730693717277487,90,11985,0.007396812423375562,59,9992,0.005809412224174966,30,7998,0.0036978661493695443,20,7996,0.0024860538442881396,94,90,1.0451385373579012,3,179,59.666666666666664,0.005634696932306691,1.3719803940036845,1.0451385373579012,0.14285960128215303,3,4,3,243,0.006978972788276004,11,3,0.9166666666666666,156,357,89.66666666666667,1.7316176470588234,0.3211797981947895,0.005938792390405294,1.3017282317811254,1.014694259327912,0.015340326677892752,0.1420400618323403,80.91999999999999,71.88,False,False,平稳或增长证据不足,2026Q2,True,False,,recent_growth | peak | lower95 | qvalue,62,127,False,False,1.4333121202665582,1.0782299802732627,True,False,1.3740738262941021,1.0462549105728425,True,False,1.47409030985067,1.0244396240057847,False,False,待主题与代表文献审阅
N0039,Electricity / Electricity market / Environmental economics,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,29,11974,0.002413285340314136,32,11985,0.0026563138536984062,26,9992,0.00258738527631322,20,7998,0.00248545101842871,15,7996,0.0018796992481203006,29,32,0.9085091119613371,3,78,26.0,0.0025763833828134452,0.9366949641162473,0.9085091119613371,-0.03482939451510436,2,4,3,87,0.002552328156775254,10,1,0.8333333333333334,51,143,45.0,1.1304347826086956,0.3493895714543604,0.002597187758478081,0.9291917122419715,0.6085265689101901,0.6295107972569458,0.999999583780761,63.690000000000005,48.309999999999995,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,172,264,False,False,1.0182198182123319,0.8466016279052148,False,False,0.9382098550543091,0.9094795433461444,False,False,1.0015731035553372,0.9862617498192334,False,False,待主题与代表文献审阅
N0040,Electricity generation / Cost of electricity by source / Power (physics),待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,24,11974,0.0020042539267015706,14,11985,0.0011851246424192888,19,9992,0.001903925014645577,20,7998,0.00248545101842871,20,7996,0.0024860538442881396,24,14,1.6911756409099117,3,53,17.666666666666668,0.0018581668918311919,1.0786188988258274,0.8061989209551781,0.02567716629858685,4,2,3,57,0.0016977678612554788,6,0,0.5,49,108,34.666666666666664,1.4018691588785048,0.37000742815597976,0.0017700578990901572,1.1323098118608406,0.701967929953456,0.3048745689565605,0.832990625564373,45.50000000000001,69.94,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | multiyear | peak | lower95 | qvalue,283,143,False,False,1.0785711492731989,1.6457194435749798,False,False,1.0804963208349,1.6929820839026708,False,False,0.816751904380406,1.6437695830320558,False,False,待主题与代表文献审阅
N0041,Heterojunction / Optoelectronics / Chemical engineering,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,28,11974,0.002331479057591623,38,11985,0.003146710257458112,26,9992,0.00258738527631322,22,7998,0.002727934044616877,19,7996,0.0023647829250545717,28,38,0.7409258771333378,3,86,28.666666666666668,0.0028206765261294033,0.8265673273748024,0.7409258771333378,-0.05207248255068864,1,4,3,92,0.0026885248637876515,11,1,0.9166666666666666,65,188,62.333333333333336,1.0421052631578946,0.5666016655231324,0.0028618693134822167,0.8146699944012347,0.5334991836528898,0.8271264959834419,0.999999583780761,81.43999999999998,38.45,False,False,近期份额下降,2026Q2,False,False,annual_volume | active_years | current_volume | current_share,multiyear | recent_growth | quarters | trend | peak | lower95 | qvalue,58,321,False,False,0.30717786881658243,0.2721039221472336,False,False,0.8278873367763278,0.74171730312513,False,False,0.8800012958498064,0.7861506701457659,False,False,待主题与代表文献审阅
N0042,X-ray photoelectron spectroscopy / Catalysis / Diffuse reflectance infrared fourier transform,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,2,11974,0.00020451570680628272,0,11985,4.086636697997548e-05,5,9992,0.000537004491310291,5,7998,0.0006668283220174588,2,7996,0.0003031772980839195,2,0,5.004499345549738,3,10,3.3333333333333335,0.00041489972676924167,0.492928034440548,0.30669919086149455,-0.4826808398740381,3,0,3,7,0.00026079552169884973,0,0,0.0,5,29,12.333333333333334,0.44999999999999996,0.6307353043862035,0.00034739454094292804,0.5887130703066566,0.1482092429044439,0.818897881556544,0.999999583780761,20.67,40.55,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | active_years | persistence | current_volume,volume | baseline | multiyear | trend | peak | lower95 | qvalue,431,308,False,False,0.11759088337351017,0.9647320876129193,False,False,0.4938604217644986,5.0098449421609645,False,False,0.4925694635466614,4.931308749096168,False,False,待主题与代表文献审阅
N0043,Greenhouse gas / Natural resource economics / Emissions trading,待主题范围审阅,NMF关键词主题,待主题范围审阅,True,False,32,11974,0.0026587041884816756,32,11985,0.0026563138536984062,38,9992,0.0037590314391720368,29,7998,0.0035766246362754607,32,7996,0.003941304875090953,32,32,1.0008998691099478,3,99,33.0,0.0033306566430486343,0.7982522587642347,0.674574607329843,-0.17316123567092667,3,3,3,102,0.0030246831604507063,10,3,0.8333333333333334,79,241,78.33333333333333,1.0084033613445378,0.4716623845436174,0.003291976840363937,0.8076314984608909,0.5435440676659733,0.8519721299192754,0.999999583780761,78.05000000000001,44.480000000000004,False,False,历史峰值以下的恢复或波动,2026Q2,False,False,annual_volume | current_volume,multiyear | recent_growth | trend | peak | lower95 | qvalue,80,290,False,False,0.7401786849573184,0.9647320876129192,False,False,0.7995949455122919,1.001968988432193,False,False,0.7863121355366779,1.0208674252514875,False,False,待主题与代表文献审阅
