category_id,name,block,start_quarter,end_quarter,papers,background,share
C0299,温度测量监测与温控装置,0,2025Q3,2026Q2,118,418193,0.00028310812102215173
C0300,出版商模板干扰的多能源文本,0,2025Q3,2026Q2,642,418193,0.0015349955084956327
C0301,半导体离子注入与辐照缺陷,0,2025Q3,2026Q2,519,418193,0.0012411364461688424
C0302,制冷循环与余热驱动制冷,0,2025Q3,2026Q2,972,418193,0.002323397870835802
C0303,照明灯具与光学部件,0,2025Q3,2026Q2,318,418193,0.0007609277345616483
C0304,二氧化钛纳米结构制备与基础应用,0,2025Q3,2026Q2,1786,418193,0.004268123697941553
C0305,电气设备防护监测及杂项装置,0,2025Q3,2026Q2,10,418193,2.508552971082357e-05
C0306,电能质量谐波检测与信号分析,0,2025Q3,2026Q2,607,418193,0.0014513770761262208
C0307,对流換热与换热器热工分析,0,2025Q3,2026Q2,1238,418193,0.0029588979568433327
C0308,变电站自动化与电网监控,0,2025Q3,2026Q2,237,418193,0.0005674107910781522
C0309,电动车辆及充电系统装置,0,2025Q3,2026Q2,77,418193,0.00018515510024655492
C0310,复合氧化物合成与电化学性质,0,2025Q3,2026Q2,397,418193,0.0009496664819097495
C0311,变换器与电机变压器保护混合,0,2025Q3,2026Q2,804,418193,0.001922029395462625
C0312,书目碎片封面与其他非研究文本,0,2025Q3,2026Q2,209,418193,0.0005005160451826226
C0313,电力系统频率控制及通用控制方法,0,2025Q3,2026Q2,1143,418193,0.0027319336404120717
C0314,多体系电催化剂与电池材料制备,0,2025Q3,2026Q2,33,418193,8.003478526786568e-05
C0315,中国能源转型与区域低碳经济,0,2025Q3,2026Q2,1420,418193,0.0033937138051642743
C0316,多种燃料燃烧与排放评估,0,2025Q3,2026Q2,831,418193,0.001986535043290457
C0317,溶剂萃取与化学分离,0,2025Q3,2026Q2,1027,418193,0.0024547982645591634
C0318,时钟同步与时延建模,0,2025Q3,2026Q2,581,418193,0.0013892605263660864
C0319,等离子体动力学与磁约束,0,2025Q3,2026Q2,426,418193,0.0010189503258729764
C0320,二氧化碳捕集材料与工艺,0,2025Q3,2026Q2,1120,418193,0.0026769843848550297
C0321,海上风电平台与波浪能装置,0,2025Q3,2026Q2,383,418193,0.0009162191089619846
C0322,硫化物固态电解质与锂硫材料混合,0,2025Q3,2026Q2,39,418193,9.436937367405057e-05
C0323,林业经营与森林资源利用,0,2025Q3,2026Q2,990,418193,0.002366401636054357
C0324,多体系纳米结构与复合材料,0,2025Q3,2026Q2,550,418193,0.0013151984862674643
C0325,锅炉气化与工业余热回收装置,0,2025Q3,2026Q2,30,418193,7.286749106477323e-05
C0326,心血管及其他临床医学研究,0,2025Q3,2026Q2,200,418193,0.0004790141625733453
C0327,风速与风电出力预测,0,2025Q3,2026Q2,928,418193,0.0022182775558571128
C0328,太阳能集热器与光热利用,0,2025Q3,2026Q2,1486,418193,0.0035513942776323085
C0329,电机驱动与机械传动装置,0,2025Q3,2026Q2,44,418193,0.00010631486401253799
C0330,太阳能界面蒸发与海水淡化,0,2025Q3,2026Q2,1730,418193,0.004134334206150494
C0331,能效标识与多类财税结算政策混合,0,2025Q3,2026Q2,5,418193,1.3140039372336156e-05
C0332,可编程芯片与实时硬件实现,0,2025Q3,2026Q2,416,418193,0.0009950593451960015
C0333,网格数值计算与跨领域仿真混合,0,2025Q3,2026Q2,647,418193,0.0015469409988341201
C0334,钴基氧化物电催化与储能材料,0,2025Q3,2026Q2,862,418193,0.002060597083389079
C0335,供电连接与电源电路装置,0,2025Q3,2026Q2,9,418193,2.2696431643126086e-05
C0336,硅碳负极材料与制备,0,2025Q3,2026Q2,243,418193,0.0005817453794843371
C0337,光伏跟踪与太阳能装置控制,0,2025Q3,2026Q2,360,418193,0.0008612698534049425
C0338,相变储热材料与传热增强,0,2025Q3,2026Q2,1419,418193,0.003391324707096577
C0339,关键矿产供给与采矿资源,0,2025Q3,2026Q2,1269,418193,0.0030329599969419543
C0340,甲醇电氧化与贵金属催化剂,0,2025Q3,2026Q2,769,418193,0.001838410963093213
C0341,层状二维材料电子及声子性质,0,2025Q3,2026Q2,1282,418193,0.003064018271822022
C0342,生物质热解气化与水热转化,0,2025Q3,2026Q2,970,418193,0.002318619674700407
C0343,锂电池热行为与安全机制,0,2025Q3,2026Q2,1446,418193,0.003455830354924409
C0344,电池热管理排气与壳体安全装置,0,2025Q3,2026Q2,0,418193,1.1945490338487415e-06
C0345,共轭高分子与光电复合材料,0,2025Q3,2026Q2,349,418193,0.0008349897746602702
C0346,离子交换膜传输及电化学应用,0,2025Q3,2026Q2,1036,418193,0.002476300147168441
C0347,欧洲能源转型与一般区域政治混合,0,2025Q3,2026Q2,499,418193,0.0011933544848148926
C0348,智能电网信息安全与韧性,0,2025Q3,2026Q2,1348,418193,0.0032216987442900556
C0349,二硫化钼等二维材料与器件,0,2025Q3,2026Q2,867,418193,0.0020725425737275665
C0350,能源地缘政治与一般国际关系混合,0,2025Q3,2026Q2,1149,418193,0.0027462682288182565
C0351,输配电线路视觉巡检与无人机检测,0,2025Q3,2026Q2,189,418193,0.000452734083828673
C0352,机械摩擦传动与力学测量,0,2025Q3,2026Q2,866,418193,0.002070153475659869
C0353,能源发展规划与综合指导政策,0,2025Q3,2026Q2,91,418193,0.00021860247319431967
C0354,可再生能源发展与多技术评价,0,2025Q3,2026Q2,1422,418193,0.0033984920012996695
C0355,染料敏化太阳能电池材料与器件,0,2025Q3,2026Q2,547,418193,0.0013080311920643719
C0356,电力知识处理与智能决策系统,0,2025Q3,2026Q2,183,418193,0.0004383994954224881
C0357,水泥混凝土性能与碳化,0,2025Q3,2026Q2,1061,418193,0.002536027598860878
C0358,非贵金属氧还原电催化材料,0,2025Q3,2026Q2,1173,418193,0.0028036065824429963
C0359,充电基础设施与公用事业接入政策混合,0,2025Q3,2026Q2,13,418193,3.225282391391602e-05
C0360,多孔碳材料及储能环境应用,0,2025Q3,2026Q2,1165,418193,0.0027844937979014162
C0361,机械装配传动与电气部件混合,0,2025Q3,2026Q2,6,418193,1.5529137440033638e-05
C0362,荧光粉组分调控与发光性质,0,2025Q3,2026Q2,1270,418193,0.0030353490950096517
C0363,镉基硫族半导体与量子点,0,2025Q3,2026Q2,179,418193,0.00042884310315169816
C0364,有机场效应晶体管,0,2025Q3,2026Q2,466,418193,0.0011145142485808758
C0365,电力通信与无线传输装置,0,2025Q3,2026Q2,54,418193,0.00013020584468951283
C0366,功能纤维复合材料与织物,0,2025Q3,2026Q2,895,418193,0.002139437319623096
C0367,铁化合物反应与材料应用,0,2025Q3,2026Q2,996,418193,0.002380736224460542
C0368,铀钍及稀土分离提取,0,2025Q3,2026Q2,653,418193,0.001561275587240305
C0369,多体系二次电池材料与电解液综述,0,2025Q3,2026Q2,2231,418193,0.005331272338066933
C0370,电池状态测量与诊断装置,0,2025Q3,2026Q2,172,418193,0.0004121194166778158
C0371,太阳辐射测量估算与大气影响,0,2025Q3,2026Q2,547,418193,0.0013080311920643719
C0372,电力节能与新能源应用泛论,0,2025Q3,2026Q2,452,418193,0.001081066875633111
C0373,电源变流电路与电压控制装置,0,2025Q3,2026Q2,10,418193,2.508552971082357e-05
C0374,电池包与模组结构装置,0,2025Q3,2026Q2,7,418193,1.791823550773112e-05
C0375,永磁同步电机设计与控制,0,2025Q3,2026Q2,582,418193,0.0013916496244337838
C0376,电气设备散热冷却结构,0,2025Q3,2026Q2,12,418193,2.9863725846218537e-05
C0377,换热器热泵与储热装置混合,0,2025Q3,2026Q2,10,418193,2.508552971082357e-05
C0378,纳米流体传热性质与强化,0,2025Q3,2026Q2,1091,418193,0.0026077005408918024
C0379,锅炉蒸汽系统与汽轮机运行,0,2025Q3,2026Q2,511,418193,0.0012220236616272626
C0380,天然气管网供给与市场治理,0,2025Q3,2026Q2,383,418193,0.0009162191089619846
C0381,光伏发电功率预测方法与装置,0,2025Q3,2026Q2,525,418193,0.0012554710345750273
C0382,碳纳米管、纳米纤维与功能复合材料,0,2025Q3,2026Q2,1339,418193,0.003200196861680778
C0383,交通运输车辆与燃料效率,0,2025Q3,2026Q2,1126,418193,0.0026913189732612145
C0384,电缆桥架支撑与线束安装,0,2025Q3,2026Q2,6,418193,1.5529137440033638e-05
C0385,辐照材料损伤与稳定性,0,2025Q3,2026Q2,793,418193,0.0018957493167179526
C0386,感应电机运行控制与性能,0,2025Q3,2026Q2,844,418193,0.0020175933181705245
C0387,有机发光二极管与发光材料,0,2025Q3,2026Q2,553,418193,0.0013223657804705567
C0388,风电机组变桨偏航与运行控制,0,2025Q3,2026Q2,78,418193,0.0001875441983142524
C0389,计算流体力学与多相流,0,2025Q3,2026Q2,834,418193,0.0019937023374935496
C0390,开关谐振及功率调节电路,0,2025Q3,2026Q2,5,418193,1.3140039372336156e-05
C0391,水力发电与水轮机系统,0,2025Q3,2026Q2,743,418193,0.0017762944133330786
C0392,电网电压无功与多目标运行优化,0,2025Q3,2026Q2,117,418193,0.0002807190229544542
C0393,配位化学与分子晶体结构,0,2025Q3,2026Q2,1273,418193,0.0030425163892127444
C0394,电力负荷需求与电价预测,0,2025Q3,2026Q2,1482,418193,0.0035418378853615184
C0395,纳米材料热传导与热管理,0,2025Q3,2026Q2,777,418193,0.0018575237476347929
C0396,转写词与文本质量干扰的跨学科混杂,0,2025Q3,2026Q2,249,418193,0.000596079967890522
C0397,风机发电装置与机舱结构,0,2025Q3,2026Q2,8,418193,2.0307333575428605e-05
C0398,锌锆系及其他无机纳米材料,0,2025Q3,2026Q2,964,418193,0.0023042850862942223
C0399,可见光催化材料与反应,0,2025Q3,2026Q2,974,418193,0.002328176066971197
C0400,分类算法与跨领域技术文本混合,0,2025Q3,2026Q2,976,418193,0.002332954263106592
C0401,期刊会议索引与出版信息,0,2025Q3,2026Q2,686,418193,0.0016401158234743219
C0402,晶格声子热输运与热膨胀,0,2025Q3,2026Q2,1327,418193,0.0031715276848684085
C0403,汽车技术产品与零部件资讯,0,2025Q3,2026Q2,273,418193,0.0006534183215152616
C0404,空调系统与能效控制装置,0,2025Q3,2026Q2,47,418193,0.00011348215821563044
C0405,群智能与多目标优化算法,0,2025Q3,2026Q2,1186,418193,0.0028346648573230634
C0406,结构基础抗震与工程力学,0,2025Q3,2026Q2,732,418193,0.0017500143345884063
C0407,水系锌电池负极及界面稳定,0,2025Q3,2026Q2,1835,418193,0.00438518950325873
C0408,配电网重构与优化运行,0,2025Q3,2026Q2,985,418193,0.0023544561457158695
C0409,氢氦在材料中的扩散与相互作用,0,2025Q3,2026Q2,984,418193,0.0023520670476481717
C0410,沸石硅基及多孔材料合成,0,2025Q3,2026Q2,762,418193,0.0018216872766193307
C0411,清洗清扫与净化装置混合,0,2025Q3,2026Q2,17,418193,4.180921618470595e-05
C0412,质子交换膜燃料电池运行与建模,0,2025Q3,2026Q2,749,418193,0.0017906290017392634
C0413,二次电池正极活性材料,0,2025Q3,2026Q2,5,418193,1.3140039372336156e-05
C0414,多孔介质两相流与界面润湿,0,2025Q3,2026Q2,1191,418193,0.002846610347661551
C0415,林木育种栽培与植物生产,0,2025Q3,2026Q2,314,418193,0.0007513713422908583
C0416,晶体生长结构与性质,0,2025Q3,2026Q2,703,418193,0.0016807304906251792
C0417,固体氧化物电解池与可逆电化学单元,0,2025Q3,2026Q2,857,418193,0.0020486515930505916
C0418,通用信息管理与软件系统,0,2025Q3,2026Q2,462,418193,0.0011049578563100857
C0419,聚合物气凝胶与复合材料,0,2025Q3,2026Q2,935,418193,0.002235001242330995
C0420,碳化硅功率半导体器件,0,2025Q3,2026Q2,987,418193,0.0023592343418512643
C0421,柴油机及多燃料内燃机性能,0,2025Q3,2026Q2,505,418193,0.0012076890732210775
C0422,配电网规划运行与配置方法,0,2025Q3,2026Q2,34,418193,8.242388333556316e-05
C0423,气候变化适应与社会经济政策,0,2025Q3,2026Q2,1341,418193,0.0032049750578161734
C0424,硅系半导体加工与材料性质,0,2025Q3,2026Q2,779,418193,0.0018623019437701879
C0425,巡检机器人与自主移动装置,0,2025Q3,2026Q2,314,418193,0.0007513713422908583
C0426,太阳能光热及光伏光热系统,0,2025Q3,2026Q2,1295,418193,0.003095076546702089
C0427,通用电气工程应用与技术资料,0,2025Q3,2026Q2,392,418193,0.000937720991571262
C0428,固废电子废物回收与处置,0,2025Q3,2026Q2,957,418193,0.0022875613998203396
C0429,磁性材料与铁氧体磁学,0,2025Q3,2026Q2,584,418193,0.0013964278205691788
C0430,电力系统电磁暂态与实时仿真,0,2025Q3,2026Q2,345,418193,0.0008254333823894803
C0431,电池负极储能材料与储氢材料混合,0,2025Q3,2026Q2,1060,418193,0.0025336385007931807
C0432,电机驱动控制方法与装置,0,2025Q3,2026Q2,49,418193,0.0001182603543510254
C0433,风电功率预测与状态监测混合,0,2025Q3,2026Q2,136,418193,0.0003261118862407064
C0434,风电光伏项目建设与扶持政策,0,2025Q3,2026Q2,69,418193,0.00016604231570497505
C0435,智能电表物联网与用能监测,0,2025Q3,2026Q2,1085,418193,0.0025933659524856175
C0436,钠离子电池电极材料,0,2025Q3,2026Q2,2868,418193,0.006853127807190229
C0437,矿物岩石与黏土性质,0,2025Q3,2026Q2,1583,418193,0.0037831367901989643
C0438,电力设备数据诊断与异常检测,0,2025Q3,2026Q2,54,418193,0.00013020584468951283
C0439,电气化铁路牵引与供电,0,2025Q3,2026Q2,414,418193,0.0009902811490606067
C0440,铜基硫族薄膜与光伏吸收材料,0,2025Q3,2026Q2,304,418193,0.0007274803616138836
C0441,二次电池电解液添加剂与配方,0,2025Q3,2026Q2,63,418193,0.00015170772729879015
C0442,能源专项监管与企业整改公告,0,2025Q3,2026Q2,11,418193,2.7474627778521053e-05
C0443,建筑能效与居民供热用能,0,2025Q3,2026Q2,1704,418193,0.004072217656390359
C0444,通用计算硬件接口与电子系统,0,2025Q3,2026Q2,410,418193,0.0009807247567898167
C0445,雷电电磁场与天体物理混合,0,2025Q3,2026Q2,477,418193,0.001140794327325548
C0446,电力扰动孤岛及异常识别算法,0,2025Q3,2026Q2,2117,418193,0.00505891515834942
C0447,电力安全风险与故障预警系统,0,2025Q3,2026Q2,89,418193,0.0002138242770589247
C0448,水资源调度灌溉与水能利用,0,2025Q3,2026Q2,730,418193,0.0017452361384530113
C0449,电池单体壳体与组件结构,0,2025Q3,2026Q2,25,418193,6.0922000726285816e-05
C0450,液压泵阀与流体传动,0,2025Q3,2026Q2,628,418193,0.001501548135547868
C0451,电力系统暂态电压与稳定性分析,0,2025Q3,2026Q2,1132,418193,0.0027056535616673994
C0452,风光储及混合能源系统配置,0,2025Q3,2026Q2,1290,418193,0.0030831310563636015
C0453,电机制造与通用装配装置混合,0,2025Q3,2026Q2,10,418193,2.508552971082357e-05
C0454,木材加工与木质资源利用,0,2025Q3,2026Q2,461,418193,0.0011025687582423883
C0455,污染物吸附氧化与分离,0,2025Q3,2026Q2,1081,418193,0.0025838095602148275
C0456,电极组件与活性材料加工,0,2025Q3,2026Q2,29,418193,7.047839299707574e-05
C0457,电网状态估计相量测量与系统分析,0,2025Q3,2026Q2,696,418193,0.0016640068041512968
C0458,气固流动分离与杂项工艺混合,0,2025Q3,2026Q2,580,418193,0.0013868714282983887
C0459,钛合金陶瓷与MAX相材料,0,2025Q3,2026Q2,957,418193,0.0022875613998203396
C0460,电场空间电荷与界面建模,0,2025Q3,2026Q2,841,418193,0.002010426023967432
C0461,电催化制氨与氮循环反应,0,2025Q3,2026Q2,1814,418193,0.004335018443837083
C0462,超导电力装置与故障限流,0,2025Q3,2026Q2,362,418193,0.0008660480495403376
C0463,区域供热预测与热系统建模,0,2025Q3,2026Q2,1285,418193,0.003071185566025114
C0464,潜热及热化学储热系统,0,2025Q3,2026Q2,1108,418193,0.0026483152080426595
C0465,功率因数校正与变流器电流控制,0,2025Q3,2026Q2,801,418193,0.0019148621012595325
C0466,新能源汽车产业与推广政策,0,2025Q3,2026Q2,34,418193,8.242388333556316e-05
C0467,燃料电池电堆与系统装置,0,2025Q3,2026Q2,2,418193,5.972745169243707e-06
C0468,网络攻击检测与信息安全,0,2025Q3,2026Q2,3090,418193,0.007383507578219071
C0469,燃料电池技术与固体氧化物电池,0,2025Q3,2026Q2,321,418193,0.0007680950287647407
C0470,电力储能系统集成与运行装置,0,2025Q3,2026Q2,20,418193,4.89765103877984e-05
C0471,风力机叶片塔架与气动结构,0,2025Q3,2026Q2,35,418193,8.481298140326065e-05
C0472,多电平逆变器拓扑与调制,0,2025Q3,2026Q2,803,418193,0.0019196402973949275
C0473,二氧化碳地质封存与驱油,0,2025Q3,2026Q2,1970,418193,0.00470771774239789
C0474,焦炭钙基反应与无机工艺材料混合,0,2025Q3,2026Q2,788,418193,0.0018838038263794652
C0475,钢铁合金腐蚀与耐蚀性能,0,2025Q3,2026Q2,1141,418193,0.002727155444276677
C0476,工业废水处理与电化学净化,0,2025Q3,2026Q2,1030,418193,0.002461965558762256
C0477,节能审查与碳排放评价政策,0,2025Q3,2026Q2,22,418193,5.3754706523193365e-05
C0478,抗菌生物医用纳米材料,0,2025Q3,2026Q2,1120,418193,0.0026769843848550297
C0479,电机绕组线圈与电磁部件,0,2025Q3,2026Q2,10,418193,2.508552971082357e-05
C0480,燃气轮机与航空发动机装置,0,2025Q3,2026Q2,9,418193,2.2696431643126086e-05
C0481,微生物燃料电池与生物产电,0,2025Q3,2026Q2,862,418193,0.002060597083389079
C0482,半导体光电探测器,0,2025Q3,2026Q2,1661,418193,0.003969486439479367
C0483,电催化氧化还原与催化材料综述,0,2025Q3,2026Q2,1162,418193,0.0027773265036983236
C0484,配电系统供电设备与可靠性,0,2025Q3,2026Q2,909,418193,0.002172884692570861
C0485,锂钠储能负极纳米材料,0,2025Q3,2026Q2,935,418193,0.002235001242330995
C0486,能源发展可及性与能源贫困,0,2025Q3,2026Q2,2498,418193,0.005969161522142161
C0487,电池冷却与散热,0,2025Q3,2026Q2,987,418193,0.0023592343418512643
C0488,电池低温预热,0,2025Q3,2026Q2,42,418193,0.00010153666787714302
C0489,海上风电开发与技术经济,0,2025Q3,2026Q2,53,418193,0.00012781674662181534
C0490,风能资源评估与选址,0,2025Q3,2026Q2,165,418193,0.0003953957302039334
C0491,电池电极涂布与辊压,0,2025Q3,2026Q2,7,418193,1.791823550773112e-05
C0492,光生物制氢,0,2025Q3,2026Q2,0,418193,1.1945490338487415e-06
C0493,光催化制氢,0,2025Q3,2026Q2,1410,418193,0.0033698228244872994
C0494,聚合物介电储能,0,2025Q3,2026Q2,3,418193,8.36184323694119e-06
C0495,聚合物电气绝缘,0,2025Q3,2026Q2,5,418193,1.3140039372336156e-05
C0496,集成电路与功率模块封装,0,2025Q3,2026Q2,9,418193,2.2696431643126086e-05
C0497,藻类生物燃料,0,2025Q3,2026Q2,25,418193,6.0922000726285816e-05
C0498,生物能源生命周期与可持续性,0,2025Q3,2026Q2,301,418193,0.0007203130674107911
C0499,电磁能量采集,0,2025Q3,2026Q2,43,418193,0.0001039257659448405
C0500,压电能量采集,0,2025Q3,2026Q2,65,418193,0.00015648592343418512
C0501,钠电池电解液与界面,0,2025Q3,2026Q2,364,418193,0.0008708262456757325
C0502,潮汐与潮流能开发,0,2025Q3,2026Q2,39,418193,9.436937367405057e-05
